COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,PRODUCT_PURCHASED,USER_JOB_DET,USER_INCOME,PAYMENT_DET
IN,WB,LCD,LG,LGLCD32,20-1-2017,42755,42573,42691,22-07-2016,17-11-2016,1995,19-7-1995,38,0,0,21,0,F,ZGOP@M11,182,64,U,16000,0,0,100,UNEMPLOYED,1267,NA
IN,TN,AC,SAMSUNG,SAMSUNGAC14,6-1-2017,42741,42577,42606,26-07-2016,24-08-2016,1994,25-7-1994,530,0,1,22,0,F,KWVIOE48,164,135,U,30000,1,14334,470,BUSINESS,18233,COD
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,1-1-2017,42736,42574,42590,23-07-2016,08-08-2016,1984,23-3-1984,82,0,0,32,0,F,YVAUOY46,162,146,U,11000,1,13828,700,BUSINESS,15529,NA
IN,KL,Mobile,HITACHI,HITACHIMobile21,18-1-2017,42753,42603,42716,21-08-2016,12-12-2016,1997,6-10-1997,399,0,1,19,1,M,HNIWXN37,150,37,U,12000,0,0,100,BUSINESS,28662,EMI
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,2-1-2017,42737,42699,42736,25-11-2016,01-01-2017,1993,19-11-1993,201,0,0,23,0,F,J@JCPC67,38,1,U,15000,1,6560,100,UNEMPLOYED,1637,NA
IN,TL,AC,SAMSUNG,SAMSUNGAC14,4-1-2017,42739,42588,42648,06-08-2016,05-10-2016,1986,17-7-1986,220,0,1,30,0,F,SULJKY77,151,91,U,30000,2,11382,70,BUSINESS,17554,COD
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,15-1-2017,42750,42674,42740,31-10-2016,05-01-2017,1985,5-4-1985,211,0,0,31,1,M,MKMACI59,76,10,U,28000,0,0,250,STUDENT,21178,NA
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,18-1-2017,42753,42721,42739,17-12-2016,04-01-2017,1985,21-10-1985,580,0,1,31,1,M,MJXIEU52,32,14,U,11000,1,12535,80,BUSINESS,27708,CREDIT
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,6-1-2017,42741,42677,42725,03-11-2016,21-12-2016,1994,26-7-1994,495,0,0,22,1,M,@JEZKU99,64,16,U,23000,1,17664,700,UNEMPLOYED,258,NA
IN,KA,Mobile,HITACHI,HITACHIMobile21,2-1-2017,42737,42555,42700,04-07-2016,26-11-2016,1995,5-5-1995,131,0,0,21,1,M,PXYPCR24,182,37,U,12000,1,14040,120,UNEMPLOYED,698,NA
IN,KA,MICROWAVE,LG,LGMICROWAVE33,5-1-2017,42740,42569,42735,18-07-2016,31-12-2016,1990,10-6-1990,553,0,1,26,0,F,JRAYQA88,171,5,M,20000,1,4055,150,BUSINESS,11433,COD
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,5-1-2017,42740,42678,42700,04-11-2016,26-11-2016,1985,11-4-1985,419,0,1,31,1,M,XJZQFI82,62,40,U,18000,1,8986,90,BUSINESS,25880,CREDIT
IN,KA,WASH_MACH,LG,LGWASH_MACH36,10-1-2017,42745,42581,42583,30-07-2016,01-08-2016,1997,2-7-1997,270,0,0,19,1,M,ZJJBRK86,164,162,U,24000,1,8157,105,UNEMPLOYED,795,NA
IN,WB,Fridge,HITACHI,HITACHIFridge25,3-1-2017,42738,42609,42656,27-08-2016,13-10-2016,1987,15-11-1987,218,0,1,29,0,F,WKFKGP81,129,82,M,14000,1,11856,80,BUSINESS,11676,COD
IN,KL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,2-1-2017,42737,42542,42564,21-06-2016,13-07-2016,1990,26-4-1990,500,0,1,26,1,M,@ZUUSM45,195,173,U,23000,2,29636,160,STUDENT,20620,DEBIT
IN,TL,Fridge,LG,LGFridge35,12-1-2017,42747,42638,42711,25-09-2016,07-12-2016,1990,14-10-1990,489,0,0,26,1,M,UIXYPK62,109,36,U,14000,0,0,80,BUSINESS,45379,NA
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,17-1-2017,42752,42567,42736,16-07-2016,01-01-2017,1994,21-3-1994,456,0,1,22,1,M,@SFDIX64,185,16,U,20000,1,13510,125,UNEMPLOYED,269,COD
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,5-1-2017,42740,42599,42691,17-08-2016,17-11-2016,1994,26-8-1994,92,0,0,22,1,M,SHWRFP73,141,49,U,19000,1,5583,80,UNEMPLOYED,993,NA
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,1-1-2017,42736,42540,42626,19-06-2016,13-09-2016,1994,3-4-1994,144,0,0,22,0,F,TRTUJJ96,196,110,U,20000,1,4087,80,STUDENT,5779,NA
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,16-1-2017,42751,42747,42750,12-01-2017,15-01-2017,1984,28-9-1984,459,0,1,32,1,M,WMWMEB63,4,1,M,23000,2,6334,100,SERVICE,4204,COD
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,8-1-2017,42743,42557,42708,06-07-2016,04-12-2016,1989,24-10-1989,214,0,0,27,0,F,MEGSBU11,186,35,M,15000,1,14658,70,HOUSEWIFE,0,NA
IN,WB,AC,LG,LGAC34,14-1-2017,42749,42742,42742,07-01-2017,07-01-2017,1995,23-7-1995,482,0,1,21,0,F,TEHSZS25,7,7,U,32000,2,27472,90,UNEMPLOYED,1793,COD
IN,TN,WASH_MACH,LG,LGWASH_MACH36,5-1-2017,42740,42629,42639,16-09-2016,26-09-2016,1995,19-4-1995,512,0,0,21,1,M,PROL@E24,111,101,U,24000,1,6590,700,BUSINESS,49054,NA
IN,KL,Mobile,HITACHI,HITACHIMobile21,11-1-2017,42746,42674,42688,31-10-2016,14-11-2016,1991,6-6-1991,143,0,0,25,1,M,C@K@TV42,72,58,U,12000,1,5539,230,SERVICE,3363,NA
IN,KA,LCD,LG,LGLCD32,18-1-2017,42753,42752,42752,17-01-2017,17-01-2017,1991,19-10-1991,89,0,0,25,0,F,LMQMUV45,1,1,U,16000,1,17857,80,STUDENT,5195,NA
IN,KA,WASH_MACH,HITACHI,HITACHIWASH_MACH26,10-1-2017,42745,42651,42718,08-10-2016,14-12-2016,1995,21-7-1995,522,0,0,21,1,M,BSNPQV59,94,27,U,23000,1,10113,250,SERVICE,4222,NA
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,12-1-2017,42747,42564,42580,13-07-2016,29-07-2016,1986,16-6-1986,297,0,0,30,0,F,CNJVUW51,183,167,U,11000,0,0,120,UNEMPLOYED,633,NA
IN,WB,MICROWAVE,LG,LGMICROWAVE33,12-1-2017,42747,42628,42723,15-09-2016,19-12-2016,1985,6-7-1985,105,0,0,31,0,F,VZSHNM62,119,24,M,20000,0,0,80,HOUSEWIFE,0,NA
IN,KA,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,18-1-2017,42753,42699,42702,25-11-2016,28-11-2016,1984,17-6-1984,559,0,1,32,0,F,OLFGG@95,54,51,M,20000,1,17329,80,SERVICE,0,COD
IN,KA,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,3-1-2017,42738,42698,42728,24-11-2016,24-12-2016,1993,17-10-1993,31,0,0,23,1,M,LBWTNJ71,40,10,U,20000,1,5760,470,UNEMPLOYED,693,NA
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,2-1-2017,42737,42698,42732,24-11-2016,28-12-2016,1992,15-8-1992,469,0,1,24,0,F,HMFJWN97,39,5,U,11000,1,18566,225,STUDENT,5064,COD
IN,WB,LCD,HITACHI,HITACHILCD22,20-1-2017,42755,42627,42725,14-09-2016,21-12-2016,1983,3-10-1983,251,0,0,33,1,M,MRPILQ31,128,30,U,9000,0,0,120,STUDENT,16409,NA
IN,TL,MICROWAVE,LG,LGMICROWAVE33,16-1-2017,42751,42655,42713,12-10-2016,09-12-2016,1997,21-3-1997,138,0,0,19,1,M,THIRFA98,96,38,U,20000,0,0,90,STUDENT,38592,NA
IN,TL,WASH_MACH,LG,LGWASH_MACH36,16-1-2017,42751,42604,42689,22-08-2016,15-11-2016,1991,18-5-1991,473,0,0,25,1,M,URUYT@94,147,62,U,24000,0,0,120,STUDENT,13713,NA
IN,TN,MICROWAVE,LG,LGMICROWAVE33,1-1-2017,42736,42619,42635,06-09-2016,22-09-2016,1986,3-7-1986,183,0,0,30,0,F,VYRBXK33,117,101,U,20000,0,0,470,STUDENT,5286,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,6-1-2017,42741,42715,42718,11-12-2016,14-12-2016,1991,11-3-1991,313,0,1,25,1,M,TSCWFY59,26,23,U,11000,2,6512,70,SERVICE,358,COD
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,7-1-2017,42742,42635,42636,22-09-2016,23-09-2016,1981,21-7-1981,199,0,0,35,1,M,NTRAVU49,107,106,U,28000,1,1008,120,STUDENT,37678,NA
IN,TL,MICROWAVE,LG,LGMICROWAVE33,2-1-2017,42737,42701,42711,27-11-2016,07-12-2016,1994,20-4-1994,515,0,0,22,1,M,EXV@MT81,36,26,U,20000,1,15145,100,STUDENT,13514,NA
IN,WB,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-1-2017,42748,42569,42598,18-07-2016,16-08-2016,1987,23-3-1987,477,0,1,29,1,M,XYIZTW39,179,150,M,15000,1,12138,50,BUSINESS,49698,EMI
IN,KA,AC,HITACHI,HITACHIAC24,7-1-2017,42742,42626,42700,13-09-2016,26-11-2016,1992,25-9-1992,191,0,0,24,1,M,KGRLLY83,116,42,U,31000,0,0,160,BUSINESS,36796,NA
IN,KA,Fridge,LG,LGFridge35,15-1-2017,42750,42621,42698,08-09-2016,24-11-2016,1986,5-6-1986,33,0,0,30,1,M,DLWKKX87,129,52,U,14000,0,0,700,BUSINESS,24931,NA
IN,WB,Mobile,HITACHI,HITACHIMobile21,16-1-2017,42751,42570,42577,19-07-2016,26-07-2016,1981,4-8-1981,237,0,0,35,0,F,ODYUVO85,181,174,M,12000,1,3448,700,HOUSEWIFE,0,NA
IN,KL,Mobile,HITACHI,HITACHIMobile21,3-1-2017,42738,42628,42646,15-09-2016,03-10-2016,1988,6-6-1988,100,0,0,28,1,M,DBEEKZ82,110,92,M,12000,1,6746,80,STUDENT,30056,NA
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,7-1-2017,42742,42558,42588,07-07-2016,06-08-2016,1993,12-8-1993,205,0,0,23,1,M,VDKTUU52,184,154,U,20000,0,0,250,BUSINESS,40153,NA
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,19-1-2017,42754,42660,42741,17-10-2016,06-01-2017,1996,1-11-1996,271,0,1,20,1,M,NARKKJ46,94,13,U,11000,1,1362,80,STUDENT,34165,DEBIT
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,8-1-2017,42743,42564,42741,13-07-2016,06-01-2017,1987,16-7-1987,24,0,0,29,1,M,DCLYXA82,179,2,U,20000,1,5529,125,STUDENT,19655,NA
IN,KL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,4-1-2017,42739,42548,42667,27-06-2016,24-10-2016,1989,12-8-1989,37,0,0,27,1,M,ODVGOD97,191,72,M,19000,1,9081,200,SERVICE,219,NA
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,19-1-2017,42754,42607,42731,25-08-2016,27-12-2016,1995,24-8-1995,291,0,0,21,1,M,WIJLEP92,147,23,U,10000,1,5001,150,UNEMPLOYED,277,NA
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,15-1-2017,42750,42734,42734,30-12-2016,30-12-2016,1983,18-7-1983,447,0,0,33,0,F,HEO@YS35,16,16,U,18000,1,8157,70,UNEMPLOYED,635,NA
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,11-1-2017,42746,42607,42643,25-08-2016,30-09-2016,1981,9-3-1981,187,0,0,35,1,M,UQTCLZ83,139,103,M,28000,1,4460,150,BUSINESS,37441,NA
IN,KA,AC,BLUESTAR,BLUESTARAC44,4-1-2017,42739,42548,42567,27-06-2016,16-07-2016,1998,13-9-1998,408,0,0,18,0,F,ZRXAJD62,191,172,U,25000,0,0,150,STUDENT,5699,NA
IN,WB,AC,BLUESTAR,BLUESTARAC44,9-1-2017,42744,42686,42738,12-11-2016,03-01-2017,1994,1-11-1994,551,0,0,22,1,M,KFDJRV30,58,6,U,25000,1,8162,160,BUSINESS,32304,NA
IN,KA,Fridge,LG,LGFridge35,4-1-2017,42739,42627,42705,14-09-2016,01-12-2016,1998,27-3-1998,200,0,0,18,0,F,RRHBRG72,112,34,U,14000,0,0,200,SERVICE,0,NA
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,4-1-2017,42739,42684,42688,10-11-2016,14-11-2016,1982,3-5-1982,568,0,1,34,0,F,ZIEKYV75,55,51,U,10000,0,0,450,UNEMPLOYED,1930,COD
IN,WB,Mobile,BLUESTAR,BLUESTARMobile41,8-1-2017,42743,42632,42713,19-09-2016,09-12-2016,1997,26-5-1997,113,0,0,19,1,M,VIVQUV30,111,30,U,10000,1,19625,250,SERVICE,1815,NA
IN,MH,LCD,SAMSUNG,SAMSUNGLCD12,9-1-2017,42744,42578,42602,27-07-2016,20-08-2016,1981,5-4-1981,49,0,0,35,1,M,GMHBJB66,166,142,U,11000,0,0,225,BUSINESS,40321,NA
IN,KL,LCD,HITACHI,HITACHILCD22,8-1-2017,42743,42622,42660,09-09-2016,17-10-2016,1997,2-6-1997,87,0,0,19,0,F,WKOVRP29,121,83,U,9000,0,0,100,UNEMPLOYED,14,NA
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,8-1-2017,42743,42643,42678,30-09-2016,04-11-2016,1986,23-4-1986,432,0,1,30,1,M,DVHUBA26,100,65,U,15000,2,11217,70,STUDENT,27265,DEBIT
IN,TN,AC,LG,LGAC34,14-1-2017,42749,42599,42652,17-08-2016,09-10-2016,1982,17-3-1982,100,0,0,34,0,F,TULXJP19,150,97,U,32000,0,0,50,BUSINESS,11015,NA
IN,TL,AC,HITACHI,HITACHIAC24,14-1-2017,42749,42631,42731,18-09-2016,27-12-2016,1991,11-11-1991,258,0,0,25,0,F,HEHYQK32,118,18,U,31000,1,3030,100,STUDENT,6578,NA
IN,MH,Fridge,BLUESTAR,BLUESTARFridge45,16-1-2017,42751,42721,42750,17-12-2016,15-01-2017,1996,23-6-1996,345,0,0,20,0,F,MBKSBX34,30,1,U,15000,1,7943,90,BUSINESS,16426,NA
IN,TN,WASH_MACH,LG,LGWASH_MACH36,4-1-2017,42739,42688,42700,14-11-2016,26-11-2016,1997,8-3-1997,432,0,0,19,0,F,FENKXA78,51,39,U,24000,1,1622,80,BUSINESS,6551,NA
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,10-1-2017,42745,42726,42740,22-12-2016,05-01-2017,1995,25-11-1995,302,0,0,21,1,M,E@GVZY41,19,5,U,23000,0,0,100,SERVICE,4746,NA
IN,KL,AC,SAMSUNG,SAMSUNGAC14,1-1-2017,42736,42620,42690,07-09-2016,16-11-2016,1995,12-8-1995,590,0,1,21,0,F,QX@PYY59,116,46,U,30000,0,0,470,STUDENT,6547,COD
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,18-1-2017,42753,42752,42752,17-01-2017,17-01-2017,1983,19-5-1983,251,0,1,33,0,F,FYMKBM93,1,1,U,11000,2,13202,700,STUDENT,6048,COD
IN,MH,Mobile,HITACHI,HITACHIMobile21,14-1-2017,42749,42636,42716,23-09-2016,12-12-2016,1996,19-4-1996,82,0,0,20,0,F,FRKOTW58,113,33,U,12000,1,8009,120,SERVICE,0,NA
IN,WB,MICROWAVE,LG,LGMICROWAVE33,3-1-2017,42738,42565,42602,14-07-2016,20-08-2016,1994,5-10-1994,522,0,1,22,1,M,MCTSWJ22,173,136,U,20000,0,0,150,UNEMPLOYED,600,COD
IN,KL,AC,BLUESTAR,BLUESTARAC44,18-1-2017,42753,42681,42729,07-11-2016,25-12-2016,1995,3-9-1995,117,0,0,21,1,M,WBAPBN56,72,24,U,25000,1,1762,105,SERVICE,1071,NA
IN,TN,Fridge,HITACHI,HITACHIFridge25,4-1-2017,42739,42652,42716,09-10-2016,12-12-2016,1995,1-5-1995,66,0,0,21,1,M,SPOAVT83,87,23,U,14000,0,0,80,SERVICE,3832,NA
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,8-1-2017,42743,42547,42729,26-06-2016,25-12-2016,1981,21-5-1981,140,0,0,35,0,F,ODMGO@20,196,14,U,23000,0,0,80,STUDENT,6152,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,15-1-2017,42750,42591,42599,09-08-2016,17-08-2016,1981,19-8-1981,459,0,0,35,0,F,KNCWMD71,159,151,M,23000,0,0,230,SERVICE,0,NA
IN,WB,LCD,LG,LGLCD32,20-1-2017,42755,42568,42736,17-07-2016,01-01-2017,1988,10-11-1988,576,0,0,28,1,M,JCDOCC22,187,19,U,16000,0,0,225,STUDENT,39671,NA
IN,MH,LCD,HITACHI,HITACHILCD22,19-1-2017,42754,42658,42723,15-10-2016,19-12-2016,1989,20-10-1989,313,0,1,27,1,M,JGHPI@41,96,31,U,9000,1,10799,100,SERVICE,2479,COD
IN,MH,Fridge,BLUESTAR,BLUESTARFridge45,17-1-2017,42752,42642,42722,29-09-2016,18-12-2016,1993,12-7-1993,55,0,0,23,1,M,WOGUJU97,110,30,U,15000,0,0,70,STUDENT,34862,NA
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,17-1-2017,42752,42558,42665,07-07-2016,22-10-2016,1982,22-7-1982,399,0,0,34,0,F,MVNCUY30,194,87,U,28000,1,6567,100,UNEMPLOYED,450,NA
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,10-1-2017,42745,42663,42688,20-10-2016,14-11-2016,1986,10-4-1986,552,0,1,30,0,F,Q@RVRH78,82,57,M,15000,0,0,150,SERVICE,0,COD
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,13-1-2017,42748,42706,42745,02-12-2016,10-01-2017,1989,23-4-1989,374,0,0,27,0,F,YHJYSU61,42,3,M,18000,0,0,700,HOUSEWIFE,0,NA
IN,MH,Mobile,HITACHI,HITACHIMobile21,9-1-2017,42744,42743,42743,08-01-2017,08-01-2017,1985,2-9-1985,496,0,0,31,1,M,HITN@S91,1,1,M,12000,0,0,750,SERVICE,1952,NA
IN,MH,Mobile,LG,LGMobile31,11-1-2017,42746,42728,42742,24-12-2016,07-01-2017,1992,17-5-1992,326,0,0,24,0,F,IHZHTL48,18,4,U,13000,0,0,100,UNEMPLOYED,994,NA
IN,TL,AC,SAMSUNG,SAMSUNGAC14,19-1-2017,42754,42585,42634,03-08-2016,21-09-2016,1986,4-8-1986,245,0,0,30,0,F,LZQMKM61,169,120,U,30000,1,6246,70,BUSINESS,7798,NA
IN,WB,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,6-1-2017,42741,42581,42623,30-07-2016,10-09-2016,1982,17-5-1982,83,0,0,34,0,F,KUOZ@U29,160,118,M,28000,0,0,100,HOUSEWIFE,0,NA
IN,TN,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,19-1-2017,42754,42671,42711,28-10-2016,07-12-2016,1994,13-11-1994,469,0,1,22,1,M,Y@QXJW95,83,43,U,15000,0,0,750,UNEMPLOYED,234,COD
IN,KA,Mobile,LG,LGMobile31,9-1-2017,42744,42640,42669,27-09-2016,26-10-2016,1993,23-8-1993,23,0,0,23,1,M,VBTBQJ40,104,75,U,13000,1,9439,700,UNEMPLOYED,363,NA
IN,TN,Mobile,HITACHI,HITACHIMobile21,2-1-2017,42737,42668,42676,25-10-2016,02-11-2016,1996,28-10-1996,6,1,0,20,0,F,LTAZPY80,69,61,U,12000,1,6090,80,BUSINESS,18302,NA
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,4-1-2017,42739,42665,42712,22-10-2016,08-12-2016,1991,8-11-1991,57,0,0,25,0,F,OJSZOA59,74,27,U,20000,1,7020,100,BUSINESS,14179,NA
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,3-1-2017,42738,42711,42727,07-12-2016,23-12-2016,1995,27-5-1995,107,0,0,21,1,M,WXFLYX58,27,11,U,15000,1,9005,70,SERVICE,4435,NA
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,6-1-2017,42741,42591,42668,09-08-2016,25-10-2016,1991,27-7-1991,571,0,1,25,1,M,EDDDTK74,150,73,U,28000,2,25891,50,SERVICE,4911,COD
IN,KA,AC,HITACHI,HITACHIAC24,19-1-2017,42754,42674,42737,31-10-2016,02-01-2017,1987,17-5-1987,524,0,0,29,1,M,S@LCSY68,80,17,U,31000,0,0,200,SERVICE,287,NA
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,3-1-2017,42738,42559,42602,08-07-2016,20-08-2016,1988,5-9-1988,307,0,0,28,1,M,ANIHZF16,179,136,U,10000,0,0,100,BUSINESS,37241,NA
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,11-1-2017,42746,42637,42683,24-09-2016,09-11-2016,1988,16-8-1988,470,0,0,28,0,F,BLMFTD71,109,63,M,15000,0,0,250,BUSINESS,15264,NA
IN,MH,LCD,SAMSUNG,SAMSUNGLCD12,2-1-2017,42737,42556,42599,05-07-2016,17-08-2016,1993,21-7-1993,583,0,1,23,0,F,ERQNZF31,181,138,U,11000,0,0,470,BUSINESS,15048,COD
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,18-1-2017,42753,42603,42668,21-08-2016,25-10-2016,1994,18-8-1994,512,0,1,22,0,F,SJGFHV93,150,85,U,11000,1,8377,120,SERVICE,0,COD
IN,WB,MICROWAVE,LG,LGMICROWAVE33,11-1-2017,42746,42723,42727,19-12-2016,23-12-2016,1985,16-5-1985,274,0,1,31,0,F,ZH@PXK63,23,19,U,20000,0,0,90,SERVICE,0,COD
IN,KL,WASH_MACH,LG,LGWASH_MACH36,15-1-2017,42750,42604,42728,22-08-2016,24-12-2016,1981,25-11-1981,276,0,0,35,0,F,K@TVWJ43,146,22,U,24000,0,0,80,UNEMPLOYED,1115,NA
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,9-1-2017,42744,42629,42701,16-09-2016,27-11-2016,1986,6-11-1986,168,0,0,30,0,F,N@BWAH19,115,43,U,20000,0,0,700,UNEMPLOYED,724,NA
IN,WB,Mobile,HITACHI,HITACHIMobile21,9-1-2017,42744,42725,42725,21-12-2016,21-12-2016,1983,26-4-1983,303,0,1,33,0,F,R@@OVC18,19,19,U,12000,2,22018,250,STUDENT,5908,COD
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,1-1-2017,42736,42567,42593,16-07-2016,11-08-2016,1982,4-9-1982,252,0,1,34,1,M,OFGGGE20,169,143,U,11000,2,17037,230,SERVICE,4281,COD
IN,WB,LCD,LG,LGLCD32,17-1-2017,42752,42588,42635,06-08-2016,22-09-2016,1981,7-5-1981,110,0,0,35,1,M,BOSEZR38,164,117,M,16000,1,8188,700,BUSINESS,24796,NA
IN,MH,Mobile,HITACHI,HITACHIMobile21,15-1-2017,42750,42614,42635,01-09-2016,22-09-2016,1984,19-7-1984,62,0,0,32,1,M,FIUSBX49,136,115,M,12000,0,0,100,SERVICE,179,NA
IN,TL,Fridge,BLUESTAR,BLUESTARFridge45,13-1-2017,42748,42595,42747,13-08-2016,12-01-2017,1983,23-5-1983,11,1,0,33,1,M,OI@KKY11,153,1,U,15000,1,13156,80,BUSINESS,28930,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,1-1-2017,42736,42601,42625,19-08-2016,12-09-2016,1990,22-6-1990,442,0,1,26,0,F,FCESIX14,135,111,U,23000,0,0,470,SERVICE,0,COD
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,4-1-2017,42739,42570,42680,19-07-2016,06-11-2016,1992,19-5-1992,385,0,1,24,0,F,FBXEYN83,169,59,U,11000,0,0,150,BUSINESS,11520,COD
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,15-1-2017,42750,42745,42745,10-01-2017,10-01-2017,1990,25-4-1990,543,0,0,26,0,F,TVDQHS52,5,5,M,18000,1,13568,250,BUSINESS,16816,NA
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,16-1-2017,42751,42641,42706,28-09-2016,02-12-2016,1996,25-10-1996,234,0,0,20,1,M,QLNBRT57,110,45,U,11000,1,17935,50,BUSINESS,36925,NA
IN,MH,AC,HITACHI,HITACHIAC24,3-1-2017,42738,42559,42674,08-07-2016,31-10-2016,1991,16-4-1991,533,0,1,25,0,F,QAVFGS28,179,64,U,31000,1,13496,160,STUDENT,6833,COD
IN,MH,Fridge,LG,LGFridge35,4-1-2017,42739,42690,42713,16-11-2016,09-12-2016,1988,8-7-1988,205,0,0,28,0,F,XFZQDX63,49,26,M,14000,1,6935,80,SERVICE,0,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,10-1-2017,42745,42555,42645,04-07-2016,02-10-2016,1985,7-6-1985,259,0,1,31,1,M,QMVOKJ24,190,100,M,23000,2,22515,70,BUSINESS,19243,EMI
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,10-1-2017,42745,42637,42718,24-09-2016,14-12-2016,1982,15-8-1982,2,1,0,34,1,M,SGYVMC54,108,27,U,28000,1,16832,230,SERVICE,4899,NA
IN,TL,LCD,LG,LGLCD32,7-1-2017,42742,42685,42717,11-11-2016,13-12-2016,1989,9-4-1989,261,0,1,27,1,M,QCWZIG66,57,25,M,16000,1,8452,150,SERVICE,403,COD
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,11-1-2017,42746,42640,42655,27-09-2016,12-10-2016,1995,15-10-1995,548,0,1,21,1,M,@HCITL21,106,91,U,18000,1,14928,120,SERVICE,3332,COD
IN,KL,MICROWAVE,LG,LGMICROWAVE33,11-1-2017,42746,42589,42653,07-08-2016,10-10-2016,1986,20-11-1986,94,0,0,30,0,F,POGBBA76,157,93,M,20000,0,0,80,BUSINESS,8861,NA
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,3-1-2017,42738,42597,42600,15-08-2016,18-08-2016,1991,22-8-1991,216,0,1,25,1,M,MBZRJL53,141,138,U,23000,1,18311,125,SERVICE,4287,COD
IN,KA,MICROWAVE,HITACHI,HITACHIMICROWAVE23,18-1-2017,42753,42610,42721,28-08-2016,17-12-2016,1981,12-8-1981,104,0,0,35,0,F,SYSCCR61,143,32,M,19000,0,0,80,SERVICE,0,NA
IN,KA,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,20-1-2017,42755,42679,42708,05-11-2016,04-12-2016,1984,19-9-1984,265,0,1,32,0,F,OGJQMZ64,76,47,M,20000,2,11949,700,SERVICE,0,COD
IN,MH,Mobile,HITACHI,HITACHIMobile21,12-1-2017,42747,42674,42722,31-10-2016,18-12-2016,1995,25-5-1995,275,0,1,21,0,F,UBKZSR82,73,25,U,12000,1,5959,80,SERVICE,0,COD
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,4-1-2017,42739,42675,42675,01-11-2016,01-11-2016,1994,21-3-1994,472,0,1,22,0,F,OHUCRR86,64,64,U,23000,1,3658,80,UNEMPLOYED,1828,COD
